tweet,date,query,replies,reposts,likes,bookmarks,views
"in the wake of saturdays mass shooting that took the lives of 10 black people in buffalo on saturday, governor kathy hochul laid out a comprehensive package today to combat gun violence.",2022-05-19 18:40:35,gun violence,0,0,0,0,0
the cure violence program is a gun violence prevention model that aims to reduce and prevent shootings through the use of public health strategies. the magnitude of violence in terms of the number of victims.,2022-05-19 18:40:14,gun violence,0,0,0,0,0
"wait context. gun violence, racial violence, no free health care, making abortions illegal in some states, i dont know how you guys live there, i would be afraid all the time and or poor.",2022-05-19 18:39:19,gun violence,0,0,0,0,0
demand that congress take concrete action to address gun violence,2022-05-19 18:39:17,gun violence,0,0,0,0,0
"its about gun violence. stop trying to control women, roe v wade. get control of how these murder weapons get in the hands of violent people. do the right thing. it could be you walking into a church, grocery store. :enraged_face::face_with_symbols_on_mouth: the gop have blood on their hands!! :face_with_symbols_on_mouth:the nra",2022-05-19 18:38:57,gun violence,0,0,0,0,0
gun violence conducted by white men.,2022-05-19 18:38:56,gun violence,2,0,2,0,0
"ny state officials tackles hate speech, gun violence",2022-05-19 18:37:51,gun violence,0,2,1,0,0
"the record pace of gun violence in the portland metro continues, the latest victim in gresham just last night. also: what a woman jailed with romance novelist nancy crampton brophy says she knew about her husbands murder, my stories on portlands morning news 59 @kxlnews",2022-05-19 18:37:21,gun violence,0,0,1,0,0
"if you work to solve all of the other problems in impoverished communities, gun violence will dramatically decrease, but thats not as fun as infringing upon the rights of law abiding citizens",2022-05-19 18:36:16,gun violence,1,0,0,0,0
"i vote conscience, not a party line. our societys fascination with a misinterpretation of what freedom is, and a push from the far left to remove god from our government and school system are directly responsible for many abhorrent behaviors, including abortion and gun violence.",2022-05-19 18:35:50,gun violence,2,0,0,0,0
theres more gun violence in inner cities that are not filled with republicans than in rural republican filled america.,2022-05-19 18:35:33,gun violence,1,0,7,0,0
great conversation on the @ny1 you decide podcast with @errollouis. we talked the policy and politics of gun violence in the wake of the #buffaloattack and the looming bruen decision. thanks for having me!,2022-05-19 18:34:58,gun violence,0,0,1,0,0
"here is the thing..black & brown people are disproportionately affected by gun violence, largely due to systemic issues caused by western colonial/imperial culture not just in the us but in non west nations they impacted... i see no focus on those root causes only on the guns",2022-05-19 18:34:45,gun violence,3,0,0,0,0
"h 120 armas de fogo a cada 100 habitantes no pas. segundo a organizao brady campaign to prevent gun violence, nmero de homicdios por l 25 vezes maior que em outras naes desenvolvidas. leia mais em: #eua",2022-05-19 18:34:06,gun violence,0,1,0,0,0
"think. it fits with the narrative biden needs the black vote, it is the democrats bread & butter they buy the vote by increasing govt programs in poor neighborhoods to condemn black gun violence will hurt his numbers so he has to publicly denounce white gun owners",2022-05-19 18:33:51,gun violence,0,0,0,0,0
"every year, deaths from gun violence mirror dui deaths so why isnt anyone advocating for the return of prohibition? guns at least have practical uses (hunting; self defense) alcohol is a purely recreational item.",2022-05-19 18:33:06,gun violence,0,0,3,0,0
"why does the united states have the highest number of mass shootings in the world? our latest #explainer gives an overview of the recent history of mass shootings in :united_states:, & explores how it affects different demographics within the american population:",2022-05-19 18:32:59,gun violence,0,2,3,0,0
somewhere in the supposed saner climes,2022-05-19 18:32:56,gun violence,0,0,0,0,0
"last night, an emt was shot while doing his job assisting another human being. thankfully he is in stable condition due to the work of @rumcsi. this brave public servant, his family & our west brighton neighbors are in my thoughts. we must get a hand on all forms of gun violence.",2022-05-19 18:32:47,gun violence,0,1,12,0,0
"the 5 largest democrat run cities are outliers. remove them, and gun violence/homicide plummets to one of the lowest in the world. even lower than most european countries.",2022-05-19 18:31:45,gun violence,0,1,1,0,0
"we need to stop funding for you as well! you are for gun violence, against a womans right to reproductive health. you are against lowering the costs of emedication like insulin. looks like we should stop supporting you, with our tax dollars as you are performing adequately!",2022-05-19 18:31:33,gun violence,0,0,0,0,0
"most of the people committing gun violence will not surrender and will always find a way to attain guns. you do realize this, right? until the penalties match the crime, there will be no deterrent. bring back public executions... like in your home country.",2022-05-19 18:31:26,gun violence,0,0,0,0,0
idk if this is a controversial take or not but the way gun violence in chicago has been getting labeled as mass shootings lately disturbs me a lot not the same at all,2022-05-19 18:31:04,gun violence,0,0,1,0,0
"community trauma is the accumulation and interaction of many forms of violence, including gun violence, but also structural violence such as underinvestment in health care, schools, and housing.",2022-05-19 18:31:03,gun violence,6,8,13,0,0
lawlor said clergy members and grandmothers sometimes participate alongside the individuals susceptible to committing or being a victim of gun violence. (there is an effort from the community but there is not enough to see a greater change,2022-05-19 18:30:33,gun violence,0,0,0,0,0
spell also recognized the importance of engaging the community youth to prevent gun violence. programs like project longevity are structured to provide facetoface interaction between various members of communities affected by gun violence.,2022-05-19 18:30:12,gun violence,1,0,0,0,0
"today:  @maraliasson on this weeks primaries, and cpac in orbans hungary,  @anthoninepierre on fighting gun violence,  @eboopatel on helping kids understand racism,  the latest #bltrees, with @nycbotanist & @dlnarango: birdlife live at 10 on 93.9 fm, am 820 or @wnyc.org",2022-05-19 18:30:03,gun violence,1,4,7,0,0
community wants to help but is getting pushed back by the police because advocates are saying that the police are doing most of the intervention work instead of engaging more of the community.(the community need to get involved in the gun violence prevention programs.,2022-05-19 18:29:44,gun violence,0,0,0,0,0
"who else loves john fetterman, the next us senator from pa? we do. he has 9 date tattoos on his right arm of people killed in his hometown of braddock pa. 7 from gun violence. what does mehmet cengiz oz have? he has ties w turkey. erdogan opposes finland and sweden in nato.",2022-05-19 18:29:22,gun violence,0,0,0,0,0
gp waiting for democrats to insist that inner city victims of gun violence should be thought of as postnatal abortions and a totally acceptable extension of the right to choose so thus not a problem.,2022-05-19 18:28:36,gun violence,2,2,6,0,0
"smith said that the constant presence of police officers in west hills as a part of prevention patrolling, a gun violence prevention program, may be tethering ties between the community and the police.",2022-05-19 18:28:27,gun violence,0,0,0,0,0
too many missed opportunities to stop gun violence tragedies. now we learn it could have been a school. we can do better. learn about the injury prevention solutions from @bulletptsproj @theviolencepro @sandyhook #buffalo @nacchoalerts,2022-05-19 18:28:19,gun violence,0,0,0,0,0
"ooh i like the sound of :check_mark_button: parental rights. you mean of course like parental rights to wellfounded, accessible childcare, baby formula, and the right to not have their kids live in fear of gun violence, i would assume. get involved:",2022-05-19 18:27:15,gun violence,1,0,3,0,0
over 200 million guns on the market in 20 years! the proliferation of guns in the united states has led to a surge in gun violence. 202,2022-05-19 18:25:46,gun violence,0,1,2,0,0
i do believe they will use it as a means of trying to deem the 2nd amendment and gun violence a pandemic to try to take our rights to choose whether we own weapons and start the mass confiscations. now we will learn what the fema camps are for.,2022-05-19 18:25:06,gun violence,0,0,0,0,0
